id,title,short_title,api_uri,first_name,middle_name,last_name,suffix,date_of_birth,gender,party,leadership_role,twitter_account,facebook_account,youtube_account,govtrack_id,cspan_id,votesmart_id,icpsr_id,crp_id,google_entity_id,fec_candidate_id,url,rss_url,contact_form,in_office,cook_pvi,dw_nominate,ideal_point,seniority,next_election,total_votes,missed_votes,total_present,last_updated,ocd_id,office,phone,fax,state,district,at_large,geoid,missed_votes_pct,votes_with_party_pct,votes_against_party_pct
L000588,Representative,Rep.,https://api.propublica.org/congress/v1/members/L000588.json,Conor,,Lamb,,6/27/84,M,D,,RepConorLamb,RepConorLamb,,412744,,177656,21756,N00041870,/g/11gdj36kt1,H8PA18181,https://lamb.house.gov,https://lamb.house.gov/rss.xml,,TRUE,R+3,-0.122,,4,2020,883,3,0,9/9/20 16:30,ocd-division/country:us/state:pa/cd:17,1224 Longworth House Office Building,202-225-2301,,PA,17,FALSE,4217,0.34,93.05,6.83
L000564,Representative,Rep.,https://api.propublica.org/congress/v1/members/L000564.json,Doug,,Lamborn,,5/24/54,M,R,,RepDLamborn,CongressmanDougLamborn,CongressmanLamborn,412191,1022846,2698,20704,N00028133,/m/0fsgdd,H6CO05159,https://lamborn.house.gov,,,TRUE,R+14,0.678,,14,2020,883,23,0,9/9/20 16:30,ocd-division/country:us/state:co/cd:5,2371 Rayburn House Office Building,202-225-4422,,CO,5,FALSE,0805,2.6,95.78,4.1
L000559,Representative,Rep.,https://api.propublica.org/congress/v1/members/L000559.json,Jim,,Langevin,,4/22/64,M,D,,JimLangevin,CongressmanJimLangevin,jimlangevin,400230,86608,55787,20136,N00009724,/m/02tvqy,H0RI02139,https://langevin.house.gov,https://langevin.house.gov/rss.xml,,TRUE,D+6,-0.375,,20,2020,883,4,0,9/9/20 16:30,ocd-division/country:us/state:ri/cd:2,2077 Rayburn House Office Building,202-225-2735,,RI,2,FALSE,4402,0.45,98.86,1.03
L000560,Representative,Rep.,https://api.propublica.org/congress/v1/members/L000560.json,Rick,,Larsen,,6/15/65,M,D,,RepRickLarsen,RepRickLarsen,congressmanlarsen,400232,86610,56231,20145,N00009759,/m/025953,H0WA02080,https://larsen.house.gov,,,TRUE,D+10,-0.364,,20,2020,883,9,0,9/9/20 16:30,ocd-division/country:us/state:wa/cd:2,2113 Rayburn House Office Building,202-225-2605,,WA,2,FALSE,5302,1.02,98.51,1.38
L000557,Representative,Rep.,https://api.propublica.org/congress/v1/members/L000557.json,John,B.,Larson,,7/22/48,M,D,,RepJohnLarson,RepJohnLarson,RepJohnLarson,400233,36596,17188,29908,N00000575,/m/024zl9,H8CT01046,https://larson.house.gov,https://larson.house.gov/rss.xml,,TRUE,D+12,-0.397,,22,2020,883,13,0,9/9/20 16:30,ocd-division/country:us/state:ct/cd:1,1501 Longworth House Office Building,202-225-2265,,CT,1,FALSE,0901,1.47,99.31,0.58
L000566,Representative,Rep.,https://api.propublica.org/congress/v1/members/L000566.json,Robert,E.,Latta,,4/18/56,M,R,,BobLatta,boblatta,CongressmanBobLatta,412256,1028071,9926,20755,N00012233,/m/02z6_j1,H8OH05036,https://latta.house.gov,https://latta.house.gov/news/rss.aspx,,TRUE,R+11,0.519,,14,2020,883,1,0,9/9/20 16:30,ocd-division/country:us/state:oh/cd:5,2467 Rayburn House Office Building,202-225-6405,,OH,5,FALSE,3905,0.11,98.28,1.6
L000581,Representative,Rep.,https://api.propublica.org/congress/v1/members/L000581.json,Brenda,,Lawrence,,10/18/54,F,D,,RepLawrence,3.9576E+14,,412638,79924,78851,21530,N00034068,/m/02w_vhg,H2MI14111,https://lawrence.house.gov,https://lawrence.house.gov/rss.xml,,TRUE,D+30,-0.445,,6,2020,883,40,0,9/9/20 16:30,ocd-division/country:us/state:mi/cd:14,2463 Rayburn House Office Building,202-225-5802,,MI,14,FALSE,2614,4.53,99.17,0.71
L000586,Representative,Rep.,https://api.propublica.org/congress/v1/members/L000586.json,Al,,Lawson,,9/23/48,M,D,,RepAlLawsonJr,RepAlLawsonJr,,412693,90480,24263,21732,N00030642,/m/03cg0sv,H0FL02086,https://lawson.house.gov,,,TRUE,D+12,-0.255,,4,2020,883,36,0,9/9/20 16:30,ocd-division/country:us/state:fl/cd:5,1406 Longworth House Office Building,202-225-0123,,FL,5,FALSE,1205,4.08,98.11,1.78
L000590,Representative,Rep.,https://api.propublica.org/congress/v1/members/L000590.json,Susie,,Lee,,11/7/66,F,D,,RepSusieLee,,,412802,,169344,,N00037247,/g/11gtdntn1_,H6NV04020,https://susielee.house.gov,,,TRUE,R+2,,,2,2020,883,4,0,9/9/20 16:30,ocd-division/country:us/state:nv/cd:3,522 Cannon House Office Building,202-225-3252,,NV,3,FALSE,3203,0.45,96.81,3.08
L000551,Representative,Rep.,https://api.propublica.org/congress/v1/members/L000551.json,Barbara,,Lee,,7/16/46,F,D,,RepBarbaraLee,RepBarbaraLee,RepLee,400237,54579,8315,29778,N00008046,/m/024sjy,H8CA09060,https://lee.house.gov,,,TRUE,D+40,-0.683,,24,2020,883,9,0,9/9/20 16:30,ocd-division/country:us/state:ca/cd:13,2470 Rayburn House Office Building,202-225-2661,,CA,13,FALSE,0613,1.02,97.25,2.64
L000589,Representative,Rep.,https://api.propublica.org/congress/v1/members/L000589.json,Debbie,,Lesko,,11/14/58,F,R,,RepDLesko,RepDebbieLesko,,412745,,106483,21757,N00042056,/m/0zwmkgq,H8AZ08158,https://lesko.house.gov,,,TRUE,R+13,0.609,,4,2020,883,15,0,9/9/20 16:30,ocd-division/country:us/state:az/cd:8,1113 Longworth House Office Building,202-225-4576,,AZ,8,FALSE,0408,1.7,94.42,5.47
L000593,Representative,Rep.,https://api.propublica.org/congress/v1/members/L000593.json,Mike,,Levin,,10/28/78,M,D,,RepMikeLevin,,,412760,,179416,,N00040667,/g/11gjhfrvyp,H8CA49058,https://mikelevin.house.gov,,,TRUE,R+1,,,2,2020,883,0,0,9/9/20 16:30,ocd-division/country:us/state:ca/cd:49,1626 Longworth House Office Building,202-225-3906,,CA,49,FALSE,0649,0,99.21,0.68
L000592,Representative,Rep.,https://api.propublica.org/congress/v1/members/L000592.json,Andy,,Levin,,8/1/60,M,D,,RepAndyLevin,,,412785,,66287,,N00042149,/g/11gt53dw2h,H8MI09118,https://andylevin.house.gov,,,TRUE,D+4,,,2,2020,883,2,0,9/9/20 16:30,ocd-division/country:us/state:mi/cd:9,228 Cannon House Office Building,202-225-4961,,MI,9,FALSE,2609,0.23,98.18,1.71
L000287,Representative,Rep.,https://api.propublica.org/congress/v1/members/L000287.json,John,,Lewis,,2/21/40,M,D,,RepJohnLewis,RepJohnLewis,repjohnlewis,400240,2528,26820,15431,N00002577,/m/02555z,H6GA05217,https://johnlewis.house.gov,https://johnlewis.house.gov/rss.xml,,FALSE,D+34,-0.589,,34,2020,839,119,0,8/22/20 19:48,ocd-division/country:us/state:ga/cd:5,300 Cannon House Office Building,202-225-3801,,GA,5,FALSE,1305,14.18,99.44,0.42
L000582,Representative,Rep.,https://api.propublica.org/congress/v1/members/L000582.json,Ted,,Lieu,,3/29/69,M,D,,RepTedLieu,RepTedLieu,,412616,28076,1516,21507,N00035825,/m/0f3y2w,H4CA33119,https://lieu.house.gov,https://lieu.house.gov/rss.xml,,TRUE,D+16,-0.371,,6,2020,883,42,0,9/9/20 16:30,ocd-division/country:us/state:ca/cd:33,403 Cannon House Office Building,202-225-3976,,CA,33,FALSE,0633,4.76,98.09,1.79
L000563,Representative,Rep.,https://api.propublica.org/congress/v1/members/L000563.json,Daniel,,Lipinski,,7/15/66,M,D,,RepLipinski,repdanlipinski,lipinski03,400630,1013046,33692,20508,N00027239,/m/0508fv,H4IL03077,https://lipinski.house.gov,https://lipinski.house.gov/rss/press-releases.xml,,TRUE,D+6,-0.228,,16,2020,883,34,2,9/9/20 16:30,ocd-division/country:us/state:il/cd:3,2346 Rayburn House Office Building,202-225-5701,,IL,3,FALSE,1703,3.85,95.87,4.01
L000565,Representative,Rep.,https://api.propublica.org/congress/v1/members/L000565.json,Dave,,Loebsack,,12/23/52,M,D,,DaveLoebsack,DaveLoebsack,congressmanloebsack,412209,1022883,68964,20720,N00027741,/m/0gtmqs,H6IA02146,https://loebsack.house.gov,https://loebsack.house.gov/news/rss.aspx,,TRUE,D+1,-0.276,,14,2020,883,23,0,9/9/20 16:30,ocd-division/country:us/state:ia/cd:2,1211 Longworth House Office Building,202-225-6576,,IA,2,FALSE,1902,2.6,98.48,1.4
L000397,Representative,Rep.,https://api.propublica.org/congress/v1/members/L000397.json,Zoe,,Lofgren,,12/21/47,F,D,,RepZoeLofgren,zoelofgren,RepZoeLofgren,400245,36520,21899,29504,N00007479,/m/024t94,H4CA16049,https://lofgren.house.gov,https://lofgren.house.gov/rss.xml,,TRUE,D+24,-0.402,,26,2020,883,30,1,9/9/20 16:30,ocd-division/country:us/state:ca/cd:19,1401 Longworth House Office Building,202-225-3072,,CA,19,FALSE,0619,3.4,97.77,2.12
L000576,Representative,Rep.,https://api.propublica.org/congress/v1/members/L000576.json,Billy,,Long,,8/11/55,M,R,,USRepLong,Rep.Billy.Long,MOdistrict7,412445,61880,123401,21150,N00030676,/m/0ds17_9,H0MO07113,https://long.house.gov,https://long.house.gov/common/rss/index.cfm?rss=49,,TRUE,R+23,0.546,,10,2020,883,15,0,9/9/20 16:30,ocd-division/country:us/state:mo/cd:7,2454 Rayburn House Office Building,202-225-6536,,MO,7,FALSE,2907,1.7,95.12,4.76
L000583,Representative,Rep.,https://api.propublica.org/congress/v1/members/L000583.json,Barry,,Loudermilk,,12/22/63,M,R,,RepLoudermilk,reploudermilk,,412624,76165,31618,21515,N00035347,/m/0wqdmcm,H4GA11061,https://loudermilk.house.gov,,,TRUE,R+17,0.689,,6,2020,883,109,0,9/9/20 16:30,ocd-division/country:us/state:ga/cd:11,422 Cannon House Office Building,202-225-2931,,GA,11,FALSE,1311,12.34,92.07,7.8
L000579,Representative,Rep.,https://api.propublica.org/congress/v1/members/L000579.json,Alan,,Lowenthal,,3/8/41,M,D,,RepLowenthal,RepLowenthal,RepLowenthal,412521,93815,16469,21313,N00033274,/m/027jz0m,H2CA00104,https://lowenthal.house.gov,,,TRUE,D+13,-0.45,,8,2020,883,4,0,9/9/20 16:30,ocd-division/country:us/state:ca/cd:47,108 Cannon House Office Building,202-225-7924,,CA,47,FALSE,0647,0.45,98.18,1.71
L000480,Representative,Rep.,https://api.propublica.org/congress/v1/members/L000480.json,Nita,M.,Lowey,,7/5/37,F,D,,NitaLowey,RepLowey,nitalowey,400246,6110,26982,15612,N00001024,/m/03tv8l,H8NY20056,https://lowey.house.gov,https://lowey.house.gov/rss.xml,,TRUE,D+7,-0.389,,32,2020,883,21,0,9/9/20 16:30,ocd-division/country:us/state:ny/cd:17,2365 Rayburn House Office Building,202-225-6506,,NY,17,FALSE,3617,2.38,99.3,0.58
L000491,Representative,Rep.,https://api.propublica.org/congress/v1/members/L000491.json,Frank,D.,Lucas,,1/6/60,M,R,,RepFrankLucas,RepFrankLucas,RepFrankLucas,400247,35692,27032,29393,N00005559,/m/033tnk,H4OK06056,https://lucas.house.gov,https://lucas.house.gov/rss.xml,,TRUE,R+27,0.362,,28,2020,883,51,0,9/9/20 16:30,ocd-division/country:us/state:ok/cd:3,2405 Rayburn House Office Building,202-225-5565,,OK,3,FALSE,4003,5.78,94.42,5.45
L000569,Representative,Rep.,https://api.propublica.org/congress/v1/members/L000569.json,Blaine,,Luetkemeyer,,5/7/52,M,R,,RepBlaine,BlaineLuetkemeyer,BLuetkemeyer,412292,1031348,20400,20926,N00030026,/m/04ycpq1,H8MO09153,https://luetkemeyer.house.gov,https://luetkemeyer.house.gov/news/rss.aspx,,TRUE,R+18,0.437,,12,2020,883,9,0,9/9/20 16:30,ocd-division/country:us/state:mo/cd:3,2230 Rayburn House Office Building,202-225-2956,,MO,3,FALSE,2903,1.02,94,5.88
L000570,Representative,Rep.,https://api.propublica.org/congress/v1/members/L000570.json,Ben,Ray,Luján,,6/7/72,M,D,,RepBenRayLujan,RepBenRayLujan,Repbenraylujan,412293,1031351,102842,20932,N00029562,/m/0412qzq,H8NM03196,https://lujan.house.gov,https://lujan.house.gov/rss/press-releases.xml,,TRUE,D+8,-0.367,,12,2020,883,4,0,9/9/20 16:30,ocd-division/country:us/state:nm/cd:3,2323 Rayburn House Office Building,202-225-6190,,NM,3,FALSE,3503,0.45,98.52,1.37
L000591,Representative,Rep.,https://api.propublica.org/congress/v1/members/L000591.json,Elaine,,Luria,,8/15/75,F,D,,RepElaineLuria,,,412830,,179677,,N00042293,/g/11gtd16xvy,H8VA02111,https://luria.house.gov,,,TRUE,R+8,,,2,2020,883,9,0,9/9/20 16:30,ocd-division/country:us/state:va/cd:2,534 Cannon House Office Building,202-225-4215,,VA,2,FALSE,5102,1.02,93.24,6.64
L000562,Representative,Rep.,https://api.propublica.org/congress/v1/members/L000562.json,Stephen,F.,Lynch,,3/31/55,M,D,,RepStephenLynch,repstephenlynch,RepLynch,400249,1000222,4844,20119,N00013855,/m/028vsz,H2MA09072,https://lynch.house.gov,https://lynch.house.gov/rss.xml,,TRUE,D+10,-0.35,,20,2020,883,8,0,9/9/20 16:30,ocd-division/country:us/state:ma/cd:8,2109 Rayburn House Office Building,202-225-8273,,MA,8,FALSE,2508,0.91,98.63,1.26
M001203,Representative,Rep.,https://api.propublica.org/congress/v1/members/M001203.json,Tom,,Malinowski,,9/23/65,M,D,,RepMalinowski,,,412798,,179645,,N00041843,/g/11cmhw_v1s,H8NJ07223,https://malinowski.house.gov,,,TRUE,R+3,,,2,2020,883,3,0,9/9/20 16:30,ocd-division/country:us/state:nj/cd:7,426 Cannon House Office Building,202-225-5361,,NJ,7,FALSE,3407,0.34,98.41,1.48
M001185,Representative,Rep.,https://api.propublica.org/congress/v1/members/M001185.json,Sean,Patrick,Maloney,,7/30/66,M,D,,RepSeanMaloney,RepSeanMaloney,,412562,79760,139760,21344,N00034277,/m/0b697g,H2NY22139,https://seanmaloney.house.gov,https://seanmaloney.house.gov/rss.xml,,TRUE,R+1,-0.238,,8,2020,883,11,0,9/9/20 16:30,ocd-division/country:us/state:ny/cd:18,2331 Rayburn House Office Building,202-225-5441,,NY,18,FALSE,3618,1.25,97.36,2.53
M000087,Representative,Rep.,https://api.propublica.org/congress/v1/members/M000087.json,Carolyn,B.,Maloney,,2/19/46,F,D,,RepMaloney,RepCarolynMaloney,carolynbmaloney,400251,26162,26978,29379,N00000078,/m/03txd5,H2NY14037,https://maloney.house.gov,https://maloney.house.gov/rss.xml,,TRUE,D+31,-0.387,,28,2020,883,3,0,9/9/20 16:30,ocd-division/country:us/state:ny/cd:12,2308 Rayburn House Office Building,202-225-7944,,NY,12,FALSE,3612,0.34,98.41,1.48
M001158,Representative,Rep.,https://api.propublica.org/congress/v1/members/M001158.json,Kenny,,Marchant,,2/23/51,M,R,,RepKenMarchant,RepKennyMarchant,RepKennyMarchant,400656,1013059,5549,20532,N00026710,/m/04cvjb,H4TX24094,https://marchant.house.gov,,,TRUE,R+9,0.601,,16,2020,883,164,0,9/9/20 16:30,ocd-division/country:us/state:tx/cd:24,2304 Rayburn House Office Building,202-225-6605,,TX,24,FALSE,4824,18.57,92.58,7.28
M001179,Representative,Rep.,https://api.propublica.org/congress/v1/members/M001179.json,Tom,,Marino,,8/15/52,M,R,,RepTomMarino,CongressmanMarino,RepMarino,412468,95129,119478,21170,N00031777,/m/02qv_mf,H0PA10078,https://marino.house.gov,https://marino.house.gov/rss.xml,,FALSE,,0.352,,10,2020,45,20,0,8/22/20 19:48,ocd-division/country:us/state:pa/cd:12,1717 Longworth House Office Building,202-225-3731,,PA,12,FALSE,4212,44.44,95.83,0
M001198,Representative,Rep.,https://api.propublica.org/congress/v1/members/M001198.json,Roger,,Marshall,,8/9/60,M,R,,RepMarshall,rogermarshallmd,,412704,103425,172080,21734,N00037034,/g/11c4btdtm1,H6KS01179,https://marshall.house.gov,https://marshall.house.gov/rss.xml,,TRUE,R+24,0.53,,4,2020,883,48,0,9/9/20 16:30,ocd-division/country:us/state:ks/cd:1,312 Cannon House Office Building,202-225-2715,,KS,1,FALSE,2001,5.44,93.48,6.4
M001184,Representative,Rep.,https://api.propublica.org/congress/v1/members/M001184.json,Thomas,,Massie,,1/13/71,M,R,,RepThomasMassie,RepThomasMassie,repthomasmassie,412503,79951,132068,31102,N00034041,/m/0h_cb6v,H2KY04121,https://massie.house.gov,https://massie.house.gov/rss.xml,,TRUE,R+18,0.681,,10,2020,883,25,7,9/9/20 16:30,ocd-division/country:us/state:ky/cd:4,2453 Rayburn House Office Building,202-225-3465,,KY,4,FALSE,2104,2.83,73.94,25.94
M001199,Representative,Rep.,https://api.propublica.org/congress/v1/members/M001199.json,Brian,,Mast,,7/10/80,M,R,,repbrianmast,repbrianmast,repbrianmast,412698,104540,166245,21735,N00037269,/g/11cs5xxx_f,H6FL18097,https://mast.house.gov,,,TRUE,R+5,0.413,,4,2020,883,47,0,9/9/20 16:30,ocd-division/country:us/state:fl/cd:18,2182 Rayburn House Office Building,202-225-3026,,FL,18,FALSE,1218,5.32,87.2,12.68
M001163,Representative,Rep.,https://api.propublica.org/congress/v1/members/M001163.json,Doris,,Matsui,,9/25/44,F,D,,DorisMatsui,doris.matsui,RepDorisMatsui,400663,26602,28593,20538,N00027459,/m/059hdf,H6CA05195,https://matsui.house.gov,,,TRUE,D+21,-0.434,,16,2020,883,8,0,9/9/20 16:30,ocd-division/country:us/state:ca/cd:6,2311 Rayburn House Office Building,202-225-7163,,CA,6,FALSE,0606,0.91,98.63,1.26
M001209,Representative,Rep.,https://api.propublica.org/congress/v1/members/M001209.json,Ben,,McAdams,,12/5/74,M,D,,RepBenMcAdams,,,412829,,117512,,N00042013,/m/0bbv3kw,H8UT04053,https://mcadams.house.gov,,,TRUE,R+13,,,2,2020,883,2,0,9/9/20 16:30,ocd-division/country:us/state:ut/cd:4,130 Cannon House Office Building,202-225-3011,,UT,4,FALSE,4904,0.23,84.87,15.02
M001208,Representative,Rep.,https://api.propublica.org/congress/v1/members/M001208.json,Lucy,,McBath,,6/1/60,F,D,,replucymcbath,,,412769,,178538,,N00042813,/g/11f647_0gj,H8GA06393,https://mcbath.house.gov,,,TRUE,R+8,,,2,2020,883,2,0,9/9/20 16:30,ocd-division/country:us/state:ga/cd:6,1513 Longworth House Office Building,202-225-4501,,GA,6,FALSE,1306,0.23,96.7,3.19
M001165,Representative,Rep.,https://api.propublica.org/congress/v1/members/M001165.json,Kevin,,McCarthy,,1/26/65,M,R,House Minority Leader,GOPLeader,CongressmanKevinMcCarthy,repkevinmccarthy,412190,85231,28918,20703,N00028152,/m/074qxm,H6CA22125,https://kevinmccarthy.house.gov,https://kevinmccarthy.house.gov/rss.xml,,TRUE,R+14,0.459,,14,2020,883,16,0,9/9/20 16:30,ocd-division/country:us/state:ca/cd:23,2468 Rayburn House Office Building,202-225-2915,,CA,23,FALSE,0623,1.81,94.76,5.12
M001157,Representative,Rep.,https://api.propublica.org/congress/v1/members/M001157.json,Michael,,McCaul,,1/14/62,M,R,,RepMcCaul,michaeltmccaul,MichaelTMcCaul,400654,1013056,49210,20530,N00026460,/m/0492cz,H4TX10093,https://mccaul.house.gov,https://mccaul.house.gov/rss.xml,,TRUE,R+9,0.434,,16,2020,883,6,0,9/9/20 16:30,ocd-division/country:us/state:tx/cd:10,2001 Rayburn House Office Building,202-225-2401,,TX,10,FALSE,4810,0.68,91.25,8.63
M001177,Representative,Rep.,https://api.propublica.org/congress/v1/members/M001177.json,Tom,,McClintock,,7/10/56,M,R,,RepMcClintock,81125319109,McClintockCA04,412295,30359,9715,20903,N00006863,/m/01r6jp,H8CA04152,https://mcclintock.house.gov,https://mcclintock.house.gov/rss.xml,,TRUE,R+10,0.72,,12,2020,883,21,0,9/9/20 16:30,ocd-division/country:us/state:ca/cd:4,2312 Rayburn House Office Building,202-225-2511,,CA,4,FALSE,0604,2.38,88.17,11.71
M001143,Representative,Rep.,https://api.propublica.org/congress/v1/members/M001143.json,Betty,,McCollum,,7/12/54,F,D,,BettyMcCollum04,repbettymccollum,BMcCollum04,400259,86670,3812,20122,N00012942,/m/0249hy,H0MN04049,https://mccollum.house.gov,https://mccollum.house.gov/rss.xml,,TRUE,D+14,-0.418,,20,2020,883,0,1,9/9/20 16:30,ocd-division/country:us/state:mn/cd:4,2256 Rayburn House Office Building,202-225-6631,,MN,4,FALSE,2704,0,98.41,1.48
M001200,Representative,Rep.,https://api.propublica.org/congress/v1/members/M001200.json,A.,Donald,McEachin,,10/10/61,M,D,,RepMcEachin,RepMcEachin,,412728,103621,8230,21736,N00039327,/m/0979v6,H6VA04061,https://mceachin.house.gov,https://mceachin.house.gov/rss.xml,,TRUE,D+16,-0.374,,4,2020,883,176,0,9/9/20 16:30,ocd-division/country:us/state:va/cd:4,314 Cannon House Office Building,202-225-6365,,VA,4,FALSE,5104,19.93,97.88,1.98
M000312,Representative,Rep.,https://api.propublica.org/congress/v1/members/M000312.json,Jim,,McGovern,,11/20/59,M,D,,RepMcGovern,RepJimMcGovern,repjimmcgovern,400263,45976,552,29729,N00000179,/m/028vn7,H4MA03022,https://mcgovern.house.gov,,,TRUE,D+9,-0.539,,24,2020,883,7,0,9/9/20 16:30,ocd-division/country:us/state:ma/cd:2,408 Cannon House Office Building,202-225-6101,,MA,2,FALSE,2502,0.79,98.4,1.49
M001156,Representative,Rep.,https://api.propublica.org/congress/v1/members/M001156.json,Patrick,T.,McHenry,,10/22/75,M,R,,PatrickMcHenry,CongressmanMcHenry,CongressmanMcHenry,400644,1007062,21031,20522,N00026627,/m/02b4rz,H4NC10047,https://mchenry.house.gov,https://mchenry.house.gov/news/rss.aspx,,TRUE,R+12,0.552,,16,2020,883,47,0,9/9/20 16:30,ocd-division/country:us/state:nc/cd:10,2004 Rayburn House Office Building,202-225-2576,,NC,10,FALSE,3710,5.32,93.96,5.92
M001180,Representative,Rep.,https://api.propublica.org/congress/v1/members/M001180.json,David,,McKinley,,3/28/47,M,R,,RepMcKinley,RepMcKinley,RepDavidMcKinley,412487,9269013,117396,21188,N00031681,/m/0crj8tf,H0WV01072,https://mckinley.house.gov,,,TRUE,R+19,0.3,,10,2020,883,0,0,9/9/20 16:30,ocd-division/country:us/state:wv/cd:1,2239 Rayburn House Office Building,202-225-4172,,WV,1,FALSE,5401,0,92.23,7.66
M001159,Representative,Rep.,https://api.propublica.org/congress/v1/members/M001159.json,Cathy,,McMorris Rodgers,,5/22/69,F,R,,CathyMcMorris,mcmorrisrodgers,mcmorrisrodgers,400659,1013063,3217,20535,N00026314,/m/03dlf3,H4WA05077,https://mcmorris.house.gov,,,TRUE,R+8,0.426,,16,2020,883,24,0,9/9/20 16:30,ocd-division/country:us/state:wa/cd:5,1035 Longworth House Office Building,202-225-2006,,WA,5,FALSE,5305,2.72,92.01,7.87
M001166,Representative,Rep.,https://api.propublica.org/congress/v1/members/M001166.json,Jerry,,McNerney,,6/18/51,M,D,,RepMcNerney,jerrymcnerney,RepJerryMcNerney,412189,1021667,29474,20702,N00026926,/m/07zk65,H4CA11081,https://mcnerney.house.gov,https://mcnerney.house.gov/rss.xml,,TRUE,D+8,-0.262,,14,2020,883,28,0,9/9/20 16:30,ocd-division/country:us/state:ca/cd:9,2265 Rayburn House Office Building,202-225-1947,,CA,9,FALSE,0609,3.17,99.18,0.7
M001187,Representative,Rep.,https://api.propublica.org/congress/v1/members/M001187.json,Mark,,Meadows,,7/28/59,M,R,,RepMarkMeadows,Repmarkmeadows,RepMarkMeadows,412552,79621,136459,21348,N00033631,/m/0lqdy32,H2NC11080,https://meadows.house.gov,,,FALSE,R+14,0.605,,8,2020,803,51,0,8/22/20 19:48,ocd-division/country:us/state:nc/cd:11,2160 Rayburn House Office Building,202-225-6401,,NC,11,FALSE,3711,6.35,91.82,8.04
M001137,Representative,Rep.,https://api.propublica.org/congress/v1/members/M001137.json,Gregory,W.,Meeks,,9/25/53,M,D,,RepGregoryMeeks,gregorymeeksny05,gwmeeks,400271,53469,4360,29776,N00001171,/m/024_3b,H8NY06048,https://meeks.house.gov,https://meeks.house.gov/rss.xml,,TRUE,D+37,-0.413,,24,2020,883,53,0,9/9/20 16:30,ocd-division/country:us/state:ny/cd:5,2310 Rayburn House Office Building,202-225-3461,,NY,5,FALSE,3605,6,98.67,1.21
M001188,Representative,Rep.,https://api.propublica.org/congress/v1/members/M001188.json,Grace,,Meng,,10/1/75,F,D,,RepGraceMeng,repgracemeng,,412560,68411,69157,21342,N00034547,/m/04ld76x,H2NY06116,https://meng.house.gov,https://meng.house.gov/rss.xml,,TRUE,D+16,-0.378,,8,2020,883,26,0,9/9/20 16:30,ocd-division/country:us/state:ny/cd:6,2209 Rayburn House Office Building,202-225-2601,,NY,6,FALSE,3606,2.94,96.73,3.15
M001204,Representative,Rep.,https://api.propublica.org/congress/v1/members/M001204.json,Daniel,,Meuser,,2/10/64,M,R,,RepMeuser,,,412811,,102438,,N00029416,/m/03wf1q3,H8PA10147,https://meuser.house.gov,,,TRUE,R+14,,,2,2020,883,38,0,9/9/20 16:30,ocd-division/country:us/state:pa/cd:9,326 Cannon House Office Building,202-225-6511,,PA,9,FALSE,4209,4.3,94.51,5.37
M000687,Representative,Rep.,https://api.propublica.org/congress/v1/members/M000687.json,Kweisi,,Mfume,,10/24/48,M,D,,,,,407672,,,15432,N00001799,,S6MD03185,,,,TRUE,D+26,,,2,2020,78,2,0,9/9/20 16:30,ocd-division/country:us/state:md/cd:7,2163 Rayburn House Office Building,202-225-4741,,MD,7,FALSE,2407,2.56,98.68,1.32
M001205,Representative,Rep.,https://api.propublica.org/congress/v1/members/M001205.json,Carol,,Miller,,11/4/50,F,R,,RepCarolMiller,,,412837,,52123,,N00041542,/m/0102fnyn,H8WV03097,https://miller.house.gov,,,TRUE,R+23,,,2,2020,883,14,0,9/9/20 16:30,ocd-division/country:us/state:wv/cd:3,1605 Longworth House Office Building,202-225-3452,,WV,3,FALSE,5403,1.59,96.17,3.72
M001201,Representative,Rep.,https://api.propublica.org/congress/v1/members/M001201.json,Paul,,Mitchell,,5/8/61,M,R,,RepPaulMitchell,reppaulmitchell,,412710,103809,152464,21737,N00036274,/g/11c1rgc3x6,H4MI04118,https://mitchell.house.gov,https://mitchell.house.gov/rss.xml,,TRUE,R+13,0.422,,4,2020,883,31,0,9/9/20 16:30,ocd-division/country:us/state:mi/cd:10,211 Cannon House Office Building,202-225-2106,,MI,10,FALSE,2610,3.51,95.02,4.86
M001194,Representative,Rep.,https://api.propublica.org/congress/v1/members/M001194.json,John,,Moolenaar,,5/8/61,M,R,,RepMoolenaar,RepMoolenaar,,412634,76660,37676,21526,N00036275,/m/0z6rww4,H4MI04126,https://moolenaar.house.gov,https://moolenaar.house.gov/rss.xml,,TRUE,R+10,0.396,,6,2020,883,2,0,9/9/20 16:30,ocd-division/country:us/state:mi/cd:4,117 Cannon House Office Building,202-225-3561,,MI,4,FALSE,2604,0.23,95.76,4.12
M001195,Representative,Rep.,https://api.propublica.org/congress/v1/members/M001195.json,Alex,,Mooney,,6/5/71,M,R,,RepAlexMooney,CongressmanAlexMooney,,412662,76588,145943,21557,N00033814,/m/02qqy78,H4WV02080,https://mooney.house.gov,https://mooney.house.gov/rss.xml,,TRUE,R+17,0.579,,6,2020,883,5,0,9/9/20 16:30,ocd-division/country:us/state:wv/cd:2,2440 Rayburn House Office Building,202-225-2711,,WV,2,FALSE,5402,0.57,91.38,8.51
